title,price,location,description,bedrooms,bathrooms,floor_area,property_type,subcategories,listing_url,listing_id,geo_location,furnished_status,condominium_name,is_new_development
"Warehouse For Sale in Balingasa, Quezon City, Metro Manila",794160000,"Balingasa, Quezon City","FOR SALE WAREHOUSE IN GRACE VILLAGE QUEZON CITY Lot area: 4,412 sqm Covered warehouses: 3,500 sqm Office, garage, barracks ( separate structure ) 300sqm PRICE: PHP 180K/sqm Negotiable  For more details and schedule for viewing, kindly message me directly.",N/A,N/A,N/A,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-warehouse-in-grace-village-quezon-city-17295815882/,CO671752149CA4FPH,"121.000537, 14.653102",,N/A,False
"Warehouse For Sale in Cubao, Quezon City, Metro Manila",100000000,"Cubao, Quezon City","Office/Warehouse For Sale in Cubao
Lot area: 470 sqm
Floor area: 1,300 sqm
Flood Free
4 stories
Warehouse with office
Address: 117 19th Ave Brgy San Roque Araneta Cubao
P130M Gross

Commercial property for sale in Cubao, Quezon City, Metro Manila",N/A,N/A,1300,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/4-stories-office-warehouse-for-sale-in-cubao-quezo-168139454346/,CO63BD00FCD3F39PH,"121.0572, 14.61777",179,N/A,False
"Offices For Sale in West Triangle, Quezon City, Metro Manila",74498400,"West Triangle, Quezon City","RUSH SALE
Brand New Office Space EDSA CORNER, Quezon Avenue
Double Dragon Sky Suites

Unit 1 is at 7th Floor (whole floor) 413.88 sqm

Find inspiration from the highest address in the metro. The SkySuites Towers is comprised of two towers – a semi-circular residential tower and a curvilinear office tower – rising on a 2,812 sqm prime lot property at the corner of EDSA and Quezon Avenue.

Current Market Price 413.88 sqm x 235k per sqm = P 97,261,800 + VAT

Discounted at 20%
413.88 sqm x 188k per sqm + Vat
P77,809,440
Bare Shell , can deliver Warm shell upon request of Buyer
DISCOUNT : P 19.45M
Commercial office space for Sale in West Triangle, Quezon City, Metro Manila",N/A,N/A,413.88,commercial,"commercial, offices",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-skysuites-tower/brand-new-office-413sqm-sale-sky-suites-edsa-corne-172956873972/,CO64E44632A8435PH,"121.0302074, 14.642287",180,N/A,False
"Building For Sale in Cubao, Quezon City, Metro Manila",450000000,"Cubao, Quezon City","Code: DS88-001785 Category: For Sale Project: EL AL Building City: Quezon City Size: LA: 2000 sqm, FA: 3301.90 sqm Parking: TBA  DM for the Price!  Details of the Property: • Clean Title • 4-storey building with Penthouse • Along the main road of Quezon Avenue • Tenant occupied (rental income of 400k per month) • 3 mins. drive to Quezon Ave. Skyway Exit   For Inquiries & Viewings: Jackson Lim Professional Licensed Real Estate Broker (PRC#0005478)",N/A,N/A,3301.9,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/el-al-building-quezon-city-commercial-building-for-169951116740/,CO654C7B7FBAF23PH,"121.0572, 14.61777",,N/A,False
"Building For Sale in Tatalon, Quezon City, Metro Manila",450000000,"Tatalon, Quezon City",Code: DS88-001785 Category: For Sale Project: El Al Building Location: Quezon City Size: *LA - 2000 sqm *FA - 3301.90 sqm Parking: TBA  DM for the Price!  Details of the Property: • Clean Title • As Is Where Is • 4-storey with Penthouse • Old building • Along the main road of Quezon Avenue   For Inquiries & Viewings: Jackson Lim Professional Licensed Real Estate Broker (PRC#0005478),N/A,N/A,3301.9,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/el-al-building/commercial-building-for-sale-in-quezon-city-170260833345/,CO657BBDCD9E792PH,"121.0129698, 14.6222696",180,N/A,False
"Building For Sale in Manresa, Quezon City, Metro Manila",85000000,"Manresa, Quezon City","For Sale Residential Building

D-SMH1152
For Sale Building in Sta. Mesa Heights, Quezon City
3-Storey Building
Ground Floor: Office
Second Floor: Bedrooms
Third Floor: Kitchen, Dining, 2 room, 1 T&B

High and best use: Mixed Commercial, Office Building
Currently use as residential house.

Lot Area (SQM): 252
Price: 85,000,000.00 Gross

> For exact location, will be given upon schedule of viewing as owner’s requested

For Direct Buyers inquiries you may contact me:
MS. DIANA CABANAG FELIPE, REB PRC Real Estate Broker License No. 0019962
DSHUD Reg. No.: 001222
AIPO No. B-19962-PHILRES
PTR No. 2024: 5719637
REALTORS® - IRM
Accredited Buyer's Representative (ABR®)

OTHER FOR SALE APARTMENT / BUILDING / HOUSE & LOT
* Banawe near Atok | FA 255 sqm | 4-storey Php 37 Million
* Pao Street | FA 350 sqm LA 264 sqm | H&L Php 35.4 Million
* Banawe Ave | LA 385.3 sqm | Office Space Php 173.385 Million
* Bingo Street | LA 395 sqm | 3-storey H&L Php 75 Million
* Bingo Street | LA 792 sqm | Elevated Warehouse
* Cresta | FA 404 sqm LA 101 sqm | Brand New Townhouse 50 Million
* Mayon Street | LA 395 sqm | Commercial Lot Php 75.050 Million
* Data street | LA 420 sqm | Old H&L Php 73.5 Million
* Macopa Street | LA 1,064 sqm | 3-Storey Bldg Php 250 Million
* Bingo Street | LA 760 sqm | Old House & 2-storey Warehouse Php 141.360 Million
* Palanan Street | LA 264 sqm | old H&L Php 43 Million
* Kanlaon Street | LA 570 sqm | Vacant Lot Php 91.2 Million",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/3-storey-building-for-sale-in-santa-mesa-heights-q-171412353153/,CO662B730B57421PH,"121.000537, 14.64016",180,N/A,False
"Building For Sale in Pinyahan, Quezon City, Metro Manila",114000000,"Pinyahan, Quezon City","Lot with 2 Storey Office Building for Sale with Passive Income  Location: Along V. Luna Avenue, Quezon City Lot area: 600sqm Floor area: 224sqm Selling price: P114,000,000.00 Passive Income: P324,000.00/month (tenanted till July 2025)  - Near Government offices, Hospitals, Schools, Residential, Bank, Restaurant and other Commercial Establishments.  For others properties that has passive income, Please direct message me.  *Prices and availability subject to change without prior notice.",N/A,N/A,224,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/lot-with-2-storey-office-building-for-sale-with-pa-166917085510/,CO637D86A7A81C7PH,"121.046387, 14.638462",,N/A,False
"Building For Sale in Congressional Avenue, Quezon City, Metro Manila",350000000,"Congressional Avenue, Quezon City",4-Storey Commercial Building 12 Car Parking Slots 7 Motorcycle Parking Slots Utility Room Male and Female Toilet Garden Pump Room Fire Exit  Please Contact: Engr Trixie Llamera - 5,N/A,N/A,2173.2,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-building-for-sale-in-congressional-aven-172610645695/,CO655A906C9B5EFPH,"121.031, 14.66588",,N/A,False
"Building For Sale in Congressional Avenue, Quezon City, Metro Manila",420000000,"Congressional Avenue, Quezon City",4 Storey Commercial Building 12 Car Parking Slots 7 Motorcycle Parking Slots Utility Room Male & Female Toilet Garden Pump Room Fire Exit   Please Contact: Engr Trixie Llamera,N/A,N/A,9114.65,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-commercial-building-in-congressional-aven-172681900554/,CO66ED2ABD5F858PH,"121.031, 14.66588",,N/A,False
"Warehouse For Sale in Novaliches, Quezon City, Metro Manila",260000000,"Novaliches, Quezon City","Commercial/Industrial Property with Warehouse for Sale! 

QUIRINO HIGHWAY
Novaliches, QC

COMM/INDUSTRIAL PROPERTY FOR SALE 

Total Lot Area: 3,891 sq.m. 

With improvements: 
▪ 1-storey warehouse building with office (FA: 1,241.9 sq.m.) 
▪ 2-storey residential area (FA: 540.7 sq.m.) 

Price is negotiable",N/A,N/A,1782.6,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/lot-with-warehouse-along-quirino-highway-novaliche-170679026687/,CO65BB339645DA3PH,"121.0521, 14.7214",180,N/A,False
"Building For Sale in Kristong Hari, Quezon City, Metro Manila",75300000,"Kristong Hari, Quezon City","Address: Kristong Hari, Quezon City

 Tomas Morato Ave., Quezon City


Ready For Occupancy
4 Units
4 Storey COMMERCIAL UNITS (N-Q)
4 Toilet and Wash Area
4 Car Garage (2 Guest; 2 Street)
Toilet (per floor)
Wash Area
Balcony
Elevator
Stairs
4 Parking (2 guest; 2 street)


*PRICE AND AVAILABILITY ARE SUBJECT TO CHANGE WITHOUT PRIOR NOTICE*

Availability:

Unit P (CORNER-DUPLEX/ ELEVATOR) - 75.3M ; Lot Area: 149.62 sqm / Floor Area: 425 sqm


Specifications & Features:
Grade 60 Rebars
Cement Finish Ceiling
60 x 60 Floor Tiles
Elevator made in Sweden
Circuit Breaker
Automation
Individual Septic Tanks
Cistern
CCTV Cameras


Payment Terms:
Reservation Fee: 1M
20% Downpayment
80% Cash/Bank Loan (30 days after 20% DP)





#MandaluyongHighendTownhouse
#AdditionHillsTownhouse
#ManilaHighendTownhouse
#TownhousenearMalacanang
#HouseandLotnearMalacanang
#CubaoHighendTownhouse
#QuezonCityHighendTownhouse
#HeroesHillsTownhouse
#NearFisherMallTownhouse
#HorseshoeQCTownhouse
#ImmaculateConcepcionQCTownhouse
#KristongHariTownhouse
#TomasMoratoTownhouse
#TomasMoratoCommercialBuilding
#TomasMoratoLotforSale",N/A,N/A,425,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/tomas-morato-4-storey-commercial-unit-with-elevato-173173488475/,CO67382D648A543PH,"121.029926, 14.624843",181,N/A,False
"Building For Sale in Kristong Hari, Quezon City, Metro Manila",75300008,"Kristong Hari, Quezon City","Address: Kristong Hari, Quezon City


Ready For Occupancy
4 Units
4 Storey COMMERCIAL UNITS (N-Q)

4 Toilet and Wash Area
4 Car Garage (2 Guest; 2 Street)
Toilet (per floor)
Wash Area
Balcony
Elevator
Stairs
4 Parking (2 guest; 2 street)


*PRICE AND AVAILABILITY ARE SUBJECT TO CHANGE WITHOUT PRIOR NOTICE*

Availability:

Unit P (CORNER-DUPLEX/ ELEVATOR) - 75.3M ; Lot Area: 149.62 sqm / Floor Area: 425 sqm


Specifications & Features:
Grade 60 Rebars
Cement Finish Ceiling
60 x 60 Floor Tiles
Elevator made in Sweden
Circuit Breaker
Automation
Individual Septic Tanks
Cistern
CCTV Cameras


Payment Terms:
Reservation Fee: 1M
20% Downpayment
80% Cash/Bank Loan (30 days after 20% DP)





#MandaluyongHighendTownhouse
#AdditionHillsTownhouse
#ManilaHighendTownhouse
#TownhousenearMalacanang
#HouseandLotnearMalacanang
#CubaoHighendTownhouse
#QuezonCityHighendTownhouse
#HeroesHillsTownhouse
#NearFisherMallTownhouse
#HorseshoeQCTownhouse
#ImmaculateConcepcionQCTownhouse
#KristongHariTownhouse
#TomasMoratoTownhouse
#TomasMoratoCommercialBuilding
#TomasMoratoLotforSale",N/A,N/A,425,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/tomas-morato-4-storey-commercial-townhouse-with-el-173173494250/,CO67382D9E060DFPH,"121.029926, 14.624843",181,N/A,False
"Building For Sale in Pasong Tamo, Quezon City, Metro Manila",85000000,"Pasong Tamo, Quezon City","Discover an outstanding investment opportunity along a bustling highway in Quezon City! This well-located property features 19 rented rooms, generating an estimated monthly income of ₱200,000. With a substantial floor area of 1,000 sqm and a lot area of 382 sqm, this property offers excellent potential for growth and stability.

Property Details:

  Lot Area: 382 sqm
  Floor Area: Approximately 1,000 sqm
  Total Units: 19 rented rooms
  Estimated Monthly Income: ₱200,000
  Selling Price: ₱85,000,000 (negotiable)


This property is perfect for investors looking for a steady income stream. Contact us today to learn more or to schedule a viewing!",N/A,N/A,1000,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/prime-commercial-property-for-sale-in-quezon-city-173147961566/,CO6734483FB90CAPH,"121.059136, 14.682138",180,N/A,False
"Building For Sale in Kaligayahan, Quezon City, Metro Manila",12500000,"Kaligayahan, Quezon City","Situated just minutes from popular spots like SM, Robinsons, and Landers Novaliches, this property is well-placed for both residential and commercial ventures.

Property Details:

  Lot Area: 250 sqm
  Floor Area: 180 sqm
  Selling Price: Php 12,500,000 NET
  Location Highlights: Across from Colegio de Sta. Teresa de Avila and Children International School; 400-500 meters from major shopping centers


Ideal for a mixed-use building with options for residential units, dormitories, or boarding rooms, with a coffee shop or restaurant on the ground floor. 15-meter frontage on a secondary road, perfect for a business or multi-unit development.

Ready to explore the possibilities? Contact us to discuss the potential of this Novaliches property and arrange a viewing!",N/A,N/A,180,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/prime-residential-commercial-property-for-sale-in-173190479832/,CO673AC51E70D6APH,"121.04835, 14.733322",180,N/A,False
"Building For Sale in Kaunlaran, Quezon City, Metro Manila",60000000,"Kaunlaran, Quezon City","Positioned in a high-traffic area, this commercial building offers immediate income with several long-term tenants and vacant floors for added leasing potential.

Property Highlights:

  Lot Area: 300 sqm
  Floor Area: 1,061 sqm
  Income Breakdown:
Ground Floor: Currently tenanted
1st Floor: Tenanted (₱150K/month)
2nd Floor/Mezzanine: Vacant (₱80K estimated monthly rental)
3rd Floor: Tenanted (₱70K/month)
4th Floor: Vacant (₱50K estimated monthly rental)
Real Estate Taxes: ₱36K (land); ₱9K (building)

Selling Price: ₱60,000,000 (₱200K/sqm, VAT inclusive)

With its ideal location and strong rental income, this property is an excellent choice for investors looking to expand their portfolio. Schedule a viewing to explore the opportunities this building offers!",N/A,N/A,1061,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/prime-commercial-building-for-sale-on-aurora-boule-17319057022/,CO673AC8A6BD53BPH,"121.04641, 14.617893",181,N/A,False
